#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   1.63585  0.59547 -0.02813 -1.04698  0.007377  0.002704  0.003341     2.728
   1.64261  0.60222 -0.02772 -1.04639  0.007427  0.002721  0.003313     2.729
   1.64938  0.60898 -0.02732 -1.04582  0.007476  0.002739  0.003287     2.730
   1.65615  0.61574 -0.02691 -1.04523  0.007527  0.002756  0.003259     2.731
   1.66293  0.62250 -0.02649 -1.04469  0.007572  0.002773  0.003238     2.731
   1.66970  0.62926 -0.02608 -1.04413  0.007621  0.002790  0.003214     2.731
   1.67648  0.63603 -0.02566 -1.04358  0.007668  0.002807  0.003190     2.732
   1.68326  0.64280 -0.02524 -1.04307  0.007712  0.002823  0.003173     2.731
   1.69004  0.64956 -0.02482 -1.04253  0.007759  0.002840  0.003150     2.732
   1.69683  0.65633 -0.02440 -1.04204  0.007801  0.002856  0.003135     2.731
   1.70361  0.66310 -0.02398 -1.04154  0.007844  0.002873  0.003117     2.731
   1.71040  0.66988 -0.02355 -1.04104  0.007887  0.002889  0.003100     2.730
   1.71718  0.67665 -0.02312 -1.04058  0.007927  0.002905  0.003088     2.729
   1.72397  0.68343 -0.02269 -1.04012  0.007968  0.002920  0.003074     2.728
   1.73076  0.69020 -0.02226 -1.03966  0.008008  0.002936  0.003060     2.728
   1.73755  0.69698 -0.02183 -1.03922  0.008047  0.002952  0.003048     2.726
   1.74435  0.70376 -0.02140 -1.03882  0.008082  0.002967  0.003042     2.724
   1.75114  0.71054 -0.02096 -1.03839  0.008120  0.002982  0.003030     2.723
   1.75793  0.71732 -0.02053 -1.03802  0.008153  0.002996  0.003027     2.721
   1.76473  0.72410 -0.02009 -1.03761  0.008191  0.003012  0.003015     2.720
   1.77152  0.73088 -0.01965 -1.03725  0.008223  0.003026  0.003011     2.718
   1.77832  0.73766 -0.01921 -1.03690  0.008255  0.003040  0.003007     2.715
   1.78512  0.74444 -0.01877 -1.03656  0.008287  0.003055  0.003003     2.713
   1.79191  0.75123 -0.01833 -1.03623  0.008318  0.003069  0.003000     2.710
   1.79871  0.75801 -0.01789 -1.03593  0.008346  0.003082  0.002999     2.708
   1.80551  0.76479 -0.01744 -1.03564  0.008374  0.003096  0.002999     2.705
   1.81231  0.77158 -0.01700 -1.03536  0.008401  0.003109  0.003000     2.702
   1.81911  0.77836 -0.01655 -1.03510  0.008426  0.003123  0.003003     2.698
   1.82590  0.78514 -0.01610 -1.03486  0.008451  0.003136  0.003005     2.695
   1.83270  0.79193 -0.01565 -1.03463  0.008474  0.003148  0.003009     2.691
   1.83950  0.79871 -0.01521 -1.03444  0.008493  0.003161  0.003018     2.687
   1.84630  0.80549 -0.01476 -1.03426  0.008514  0.003173  0.003025     2.683
   1.85309  0.81227 -0.01430 -1.03409  0.008533  0.003185  0.003032     2.679
   1.85989  0.81906 -0.01385 -1.03393  0.008553  0.003197  0.003039     2.675
   1.86669  0.82584 -0.01340 -1.03381  0.008567  0.003208  0.003052     2.670
   1.87348  0.83261 -0.01295 -1.03371  0.008582  0.003220  0.003064     2.666
   1.88027  0.83939 -0.01249 -1.03363  0.008594  0.003230  0.003078     2.660
   1.88706  0.84617 -0.01203 -1.03357  0.008606  0.003241  0.003092     2.655
   1.89385  0.85294 -0.01158 -1.03356  0.008612  0.003251  0.003113     2.649
   1.90064  0.85971 -0.01112 -1.03353  0.008624  0.003261  0.003127     2.644
   1.90742  0.86648 -0.01066 -1.03357  0.008627  0.003271  0.003150     2.638
   1.91420  0.87324 -0.01020 -1.03361  0.008633  0.003280  0.003170     2.632
   1.92097  0.87999 -0.00974 -1.03370  0.008633  0.003289  0.003196     2.625
   1.92773  0.88674 -0.00928 -1.03381  0.008633  0.003298  0.003222     2.618
   1.93448  0.89347 -0.00882 -1.03397  0.008630  0.003305  0.003251     2.611
   1.94121  0.90019 -0.00835 -1.03416  0.008624  0.003313  0.003282     2.603
   1.94793  0.90689 -0.00789 -1.03442  0.008612  0.003319  0.003321     2.594
   1.95461  0.91356 -0.00743 -1.03467  0.008602  0.003326  0.003356     2.586
   1.96127  0.92020 -0.00697 -1.03500  0.008587  0.003332  0.003398     2.577
   1.96787  0.92678 -0.00651 -1.03538  0.008567  0.003337  0.003443     2.568
   1.97441  0.93331 -0.00605 -1.03582  0.008545  0.003341  0.003493     2.558
   1.98087  0.93976 -0.00560 -1.03630  0.008519  0.003344  0.003546     2.547
   1.98723  0.94610 -0.00515 -1.03687  0.008487  0.003347  0.003605     2.536
   1.99346  0.95231 -0.00471 -1.03748  0.008452  0.003348  0.003669     2.524
   1.99952  0.95836 -0.00428 -1.03818  0.008411  0.003348  0.003739     2.512
   2.00540  0.96422 -0.00386 -1.03893  0.008367  0.003348  0.003812     2.499
   2.01104  0.96985 -0.00345 -1.03977  0.008317  0.003346  0.003894     2.486
   2.01642  0.97522 -0.00307 -1.04065  0.008265  0.003343  0.003978     2.472
   2.02152  0.98030 -0.00270 -1.04159  0.008209  0.003339  0.004067     2.459
   2.02632  0.98508 -0.00235 -1.04265  0.008143  0.003333  0.004170     2.443
   2.03080  0.98956 -0.00203 -1.04373  0.008078  0.003326  0.004271     2.429
   2.03498  0.99372 -0.00172 -1.04498  0.007999  0.003317  0.004394     2.412
   2.03885  0.99758 -0.00144 -1.04627  0.007920  0.003307  0.004519     2.395
   2.04127  1.00000 -0.00126 -1.04810  0.007785  0.003287  0.004725     2.369
   2.04127  1.00010 -0.00001  1.04810  0.078383  0.010535  0.000000     7.441
   2.04369  1.00252 -0.00016  1.04666  0.078057  0.010671  0.000000     7.315
   2.04640  1.00522 -0.00032  1.04503  0.077608  0.010826  0.000000     7.169
   2.04943  1.00824 -0.00049  1.04300  0.077085  0.011019  0.000000     6.996
   2.05281  1.01162 -0.00067  1.04068  0.076477  0.011240  0.000000     6.804
   2.05660  1.01540 -0.00087  1.03804  0.075775  0.011490  0.000000     6.595
   2.06083  1.01963 -0.00108  1.03505  0.074970  0.011775  0.000000     6.367
   2.06556  1.02435 -0.00131  1.03165  0.074049  0.012099  0.000000     6.120
   2.07085  1.02964 -0.00155  1.02776  0.072998  0.012469  0.000000     5.854
   2.07677  1.03555 -0.00181  1.02331  0.071799  0.012894  0.000000     5.569
   2.08338  1.04216 -0.00209  1.01819  0.070435  0.013382  0.000000     5.263
   2.09078  1.04955 -0.00239  1.01226  0.068887  0.013949  0.000000     4.939
   2.09905  1.05781 -0.00271  1.00533  0.067137  0.014613  0.000000     4.594
   2.10829  1.06705 -0.00305  0.99713  0.065168  0.015401  0.000000     4.231
   2.11863  1.07738 -0.00341  0.98737  0.062972  0.016344  0.000000     3.853
   2.13019  1.08893 -0.00379  0.97718  0.060480  0.017334  0.000000     3.489
   2.14311  1.10185 -0.00418  0.96759  0.057659  0.018269  0.000000     3.156
   2.15756  1.11630 -0.00460  0.95845  0.054547  0.019157  0.000000     2.847
   2.17372  1.13245 -0.00503  0.95026  0.051174  0.019947  0.000000     2.566
   2.19179  1.15051 -0.00548  0.94354  0.047604  0.020585  0.000000     2.313
   2.21199  1.17070 -0.00594  0.93879  0.043930  0.021026  0.000000     2.089
   2.23457  1.19328 -0.00641  0.93635  0.040269  0.021245  0.000000     1.895
   2.25982  1.21853 -0.00687  0.93636  0.036753  0.021245  0.000000     1.730
   2.28806  1.24676 -0.00733  0.93864  0.033501  0.021057  0.000000     1.591
   2.31963  1.27833 -0.00778  0.94274  0.030604  0.020735  0.000000     1.476
   2.35493  1.31363 -0.00821  0.94804  0.028105  0.020340  0.000000     1.382
   2.39440  1.35309 -0.00860  0.95390  0.026005  0.019925  0.000000     1.305
   2.43853  1.39722 -0.00894  0.95979  0.024272  0.019528  0.000000     1.243
   2.48787  1.44657 -0.00922  0.96535  0.022861  0.019168  0.000000     1.193
   2.54304  1.50174 -0.00941  0.97041  0.021719  0.018853  0.000000     1.152
   2.60473  1.56342 -0.00950  0.97491  0.020802  0.018581  0.000000     1.119
   2.67371  1.63240 -0.00945  0.97884  0.020067  0.018350  0.000000     1.094
   2.75083  1.70952 -0.00924  0.98224  0.019482  0.018155  0.000000     1.073
   2.83706  1.79575 -0.00883  0.98515  0.019018  0.017991  0.000000     1.057
   2.93347  1.89216 -0.00819  0.98761  0.018652  0.017855  0.000000     1.045
   3.04128  1.99996 -0.00727  0.99086  0.018295  0.017678  0.000000     1.035
